instance,toulbar2,tb2incop,mplp2,cplexdirect,cplextuple
WCSP/Auction/cat_sched_60_120_0004.uai,0.9970709646853546,0.9947223095380494,0.4017065896547581,0.9958254046167232,0.9965559444119614
WCSP/Auction/cat_sched_60_160_0003.uai,0.9913625192409754,0.9897611113217253,0.36787944117144233,0.9963898655948452,0.9966389942010221
WCSP/Auction/cat_sched_60_190_0000.uai,0.9444996146823996,0.9335211433924434,0.049787068367863944,0.992205535613532,0.9920071143491971
WCSP/Auction/cat_sched_60_190_0001.uai,0.736576877240032,0.7122806076575029,0.049787068367863944,0.9951949148699604,0.9958834961263117
WCSP/Auction/cat_sched_60_70_0000.uai,0.9998166834711952,0.9984928036296773,0.45035610412387117,0.9982598491545761,0.998409599362934
WCSP/Auction/cat_sched_60_130_0002.uai,0.9905532370188148,0.9872404357151443,0.049787068367863944,0.996771888259656,0.997079273644681
WCSP/Auction/cat_paths_60_100_0001.uai,0.9967635818618639,0.9950788155691498,0.049787068367863944,0.9997916883665486,0.9998166834711952
WCSP/Auction/cat_sched_60_130_0003.uai,0.9976111910893349,0.9963898655948452,0.42035739040680603,0.9972953308926606,0.9973867538214793
WCSP/Auction/cat_sched_60_80_0002.uai,0.9981184390260665,0.9965559444119614,0.36787944117144233,0.9976610728959242,0.9980103153853083
WCSP/Auction/cat_paths_60_110_0004.uai,0.9936949607065048,0.9919575152334679,0.049787068367863944,0.9998000199986667,0.9998333472214507
WCSP/Auction/cat_sched_60_80_0004.uai,0.9996417308603878,0.9980352659550737,0.36787944117144233,0.9979105193436549,0.9980685343517424
WCSP/Auction/cat_sched_60_110_0000.uai,0.9969380307525224,0.9954686311058071,0.4072614159883708,0.9958254046167232,0.9966223836895401
WCSP/Auction/cat_paths_60_110_0002.uai,0.9990837533438759,0.9976195045505668,0.049787068367863944,0.999741700031849,0.9997750253106017
WCSP/Auction/cat_paths_60_130_0004.uai,0.9747573929733672,0.9739616660684839,0.049787068367863944,0.999533442205286,0.9995834201268338
WCSP/Auction/cat_paths_60_80_0002.uai,0.999966667222216,0.9992752627489985,0.049787068367863944,0.9998916725345103,0.9999083375345938
WCSP/Auction/cat_paths_60_80_0006.uai,0.9998916725345103,0.9990504511071381,0.36787944117144233,0.9998583433675817,0.9999000049998333
WCSP/Auction/cat_paths_60_90_0006.uai,0.999741700031849,0.9986093012523299,0.049787068367863944,0.9998416792007273,0.9998666755551605
WCSP/Auction/cat_paths_60_130_0003.uai,0.9784766716762889,0.978827355310705,0.049787068367863944,0.999533442205286,0.999533442205286
WCSP/Auction/cat_paths_60_130_0006.uai,0.9872486627530546,0.9810567224876701,0.049787068367863944,0.9994168367724778,0.9994085083335399
WCSP/Auction/cat_paths_60_100_0006.uai,0.9994168367724778,0.9986675551606254,0.049787068367863944,0.9997000449955004,0.9997167068017649
WCSP/Auction/cat_sched_60_90_0005.uai,0.9997916883665486,0.998459521090935,0.36787944117144233,0.9983014441815146,0.998392959341612
WCSP/Auction/cat_paths_60_170_0006.uai,0.7052638200498705,0.6444766630364182,0.049787068367863944,0.998126756714382,0.9982515303571615
WCSP/Auction/cat_sched_60_140_0001.uai,0.9951700353080845,0.9934134536830161,0.05212077451202065,0.9938523081982977,0.9949461472384925
WCSP/Auction/cat_sched_60_70_0003.uai,0.9999000049998333,0.9989422265038733,0.4528398868378167,0.9986342667969292,0.9987341352169468
WCSP/Auction/cat_sched_60_90_0004.uai,0.9998416792007273,0.9983014441815146,0.36787944117144233,0.997777473477664,0.9981018038573761
WCSP/Auction/cat_paths_60_80_0000.uai,0.9997916883665486,0.9990421257214014,0.049787068367863944,0.9998666755551605,0.9998833401386242
WCSP/Auction/cat_sched_60_160_0000.uai,0.9954935181326713,0.993827462201169,0.049787068367863944,0.9969297229702153,0.9974033770725698
WCSP/Auction/cat_paths_60_170_0005.uai,0.3779758402831558,0.37090227281537397,0.049787068367863944,0.9994501512222747,0.9995084541815824
WCSP/Auction/cat_sched_60_110_0002.uai,0.9986342667969292,0.9972537777862358,0.4076417040834649,0.9974864974839615,0.9976610728959242
WCSP/Auction/cat_sched_60_170_0005.uai,0.9373720597972383,0.9370830812986087,0.049787068367863944,0.9913625192409754,0.9935873162499416
WCSP/Auction/cat_sched_60_190_0004.uai,0.7130170113618033,0.715373854151065,0.049787068367863944,0.9930989225594061,0.9940179640539353
WCSP/Auction/cat_paths_60_140_0005.uai,0.96621716005295,0.9572650180538318,0.049787068367863944,0.9994751377883859,0.9995251127946402
WCSP/Auction/cat_paths_60_80_0004.uai,0.9999750003124974,0.9995417716853437,0.049787068367863944,0.9998500112494375,0.9998500112494375
WCSP/Auction/cat_sched_60_100_0004.uai,0.9997333688857286,0.9985094453150848,0.36787944117144233,0.9980352659550737,0.9981018038573761
WCSP/Auction/cat_sched_60_90_0003.uai,0.9997167068017649,0.998442880237591,0.36787944117144233,0.9983430409416153,0.9984179194775958
WCSP/Auction/cat_paths_60_170_0000.uai,0.7293025104921499,0.6628709190390925,0.049787068367863944,0.9980934863770002,0.99855105074208
WCSP/Auction/cat_sched_60_140_0005.uai,0.9927348530379589,0.9898848391934715,0.4042251180429842,0.9967137449287045,0.9971540573945599
WCSP/Auction/cat_sched_60_160_0005.uai,0.9703808393361026,0.9699281005916692,0.3970439364208268,0.9962985340432591,0.9967801947266683
